"","FIPS","YEAR","POP"
"77325","48489","2004",20024
"77326","48491","2004",316391
"77327","48493","2004",36074
"77328","48495","2004",6604
"77329","48497","2004",54674
"77330","48499","2004",40106
"77331","48501","2004",7272
"77332","48503","2004",17610
"77333","48505","2004",12783
"77334","48507","2004",11512
"77335","49001","2004",5966
"77336","49003","2004",45602
"77337","49005","2004",102193
"77338","49007","2004",19548
"77339","49009","2004",914
"77340","49011","2004",261843
"77341","49013","2004",14904
"77342","49015","2004",10269
"77343","49017","2004",4348
"77344","49019","2004",8844
"77345","49021","2004",37037
"77346","49023","2004",8753
"77347","49025","2004",6018
"77348","49027","2004",11984
"77349","49029","2004",7551
"77350","49031","2004",1369
"77351","49033","2004",2006
"77352","49035","2004",948663
"77353","49037","2004",13914
"77354","49039","2004",23496
"77355","49041","2004",19089
"77356","49043","2004",33724
"77357","49045","2004",48822
"77358","49047","2004",26405
"77359","49049","2004",434114
"77360","49051","2004",17818
"77361","49053","2004",110292
"77362","49055","2004",2419
"77363","49057","2004",210290
"77364","50001","2004",36473
"77365","50003","2004",36678
"77366","50005","2004",30133
"77367","50007","2004",149755
"77368","50009","2004",6481
"77369","50011","2004",47188
"77370","50013","2004",7490
"77371","50015","2004",24302
"77372","50017","2004",29032
"77373","50019","2004",27050
"77374","50021","2004",63445
"77375","50023","2004",58769
"77376","50025","2004",43774
"77377","50027","2004",57550
"77378","51001","2004",38674
"77379","51003","2004",87614
"77380","51005","2004",16598
"77381","51007","2004",11825
"77382","51009","2004",31739
"77383","51011","2004",13784
"77384","51013","2004",197955
"77385","51015","2004",68006
"77386","51017","2004",4859
"77387","51019","2004",69255
"77388","51021","2004",6845
"77389","51023","2004",31641
"77390","51025","2004",17926
"77391","51027","2004",24958
"77392","51029","2004",15715
"77393","51031","2004",51347
"77394","51033","2004",23765
"77395","51035","2004",29222
"77396","51036","2004",7041
"77397","51037","2004",12286
"77398","51041","2004",279732
"77399","51043","2004",13614
"77400","51045","2004",5058
"77401","51047","2004",39768
"77402","51049","2004",9078
"77403","51051","2004",16050
"77404","51053","2004",25091
"77405","51057","2004",10253
"77406","51059","2004",995779
"77407","51061","2004",62597
"77408","51063","2004",14284
"77409","51065","2004",23448
"77410","51067","2004",49249
"77411","51069","2004",66399
"77412","51071","2004",16804
"77413","51073","2004",36676
"77414","51075","2004",18458
"77415","51077","2004",16288
"77416","51079","2004",17016
"77417","51081","2004",11360
"77418","51083","2004",35886
"77419","51085","2004",95459
"77420","51087","2004",276990
"77421","51089","2004",56373
"77422","51091","2004",2420
"77423","51093","2004",32145
"77424","51095","2004",55292
"77425","51097","2004",6688
"77426","51099","2004",19127
"77427","51101","2004",14201
"77428","51103","2004",11440
"77429","51105","2004",24998
"77430","51107","2004",237020
"77431","51109","2004",28666
"77432","51111","2004",12908
"77433","51113","2004",13032
"77434","51115","2004",8987
"77435","51117","2004",32092
"77436","51119","2004",10293
"77437","51121","2004",86050
"77438","51125","2004",14832
"77439","51127","2004",15312
"77440","51131","2004",13206
"77441","51133","2004",12729
"77442","51135","2004",15631
"77443","51137","2004",28695
"77444","51139","2004",23498
"77445","51141","2004",18886
"77446","51143","2004",61122
"77447","51145","2004",25508
"77448","51147","2004",20231
"77449","51149","2004",35802
"77450","51153","2004",332275
"77451","51155","2004",34786
"77452","51157","2004",7106
"77453","51159","2004",9051
"77454","51161","2004",87601
"77455","51163","2004",20935
"77456","51165","2004",70404
"77457","51167","2004",28646
"77458","51169","2004",22738
"77459","51171","2004",37926
"77460","51173","2004",32313
"77461","51175","2004",17381
"77462","51177","2004",110396
"77463","51179","2004",112748
"77464","51181","2004",6884
"77465","51183","2004",11984
"77466","51185","2004",43982
"77467","51187","2004",34225
"77468","51191","2004",51645
"77469","51193","2004",16754
"77470","51195","2004",41697
"77471","51197","2004",27768
"77472","51199","2004",59829
"77473","51510","2004",136635
"77474","51520","2004",17454
"77475","51530","2004",6376
"77476","51540","2004",40745
"77477","51550","2004",212324
"77478","51570","2004",17425
"77479","51580","2004",6278
"77480","51590","2004",46239
"77481","51595","2004",5535
"77482","51600","2004",22068
"77483","51610","2004",10675
"77484","51620","2004",8322
"77485","51630","2004",21335
"77486","51640","2004",6795
"77487","51650","2004",144457
"77488","51660","2004",42377
"77489","51670","2004",22312
"77490","51678","2004",6800
"77491","51680","2004",66582
"77492","51683","2004",36457
"77493","51685","2004",11324
"77494","51690","2004",14754
"77495","51700","2004",190415
"77496","51710","2004",240442
"77497","51720","2004",3768
"77498","51730","2004",32652
"77499","51735","2004",11587
"77500","51740","2004",99163
"77501","51750","2004",15658
"77502","51760","2004",196660
"77503","51770","2004",92581
"77504","51775","2004",24458
"77505","51790","2004",23251
"77506","51800","2004",75541
"77507","51810","2004",434080
"77508","51820","2004",20902
"77509","51830","2004",11638
"77510","51840","2004",25279
"77511","53001","2004",16417
"77512","53003","2004",20756
"77513","53005","2004",154403
"77514","53007","2004",68212
"77515","53009","2004",67439
"77516","53011","2004",388829
"77517","53013","2004",4055
"77518","53015","2004",95445
"77519","53017","2004",33976
"77520","53019","2004",7426
"77521","53021","2004",59233
"77522","53023","2004",2192
"77523","53025","2004",79040
"77524","53027","2004",69281
"77525","53029","2004",78240
"77526","53031","2004",27893
"77527","53033","2004",1783597
"77528","53035","2004",237483
"77529","53037","2004",36557
"77530","53039","2004",19351
"77531","53041","2004",70742
"77532","53043","2004",10275
"77533","53045","2004",52860
"77534","53047","2004",38840
"77535","53049","2004",20976
"77536","53051","2004",12188
"77537","53053","2004",739357
"77538","53055","2004",14965
"77539","53057","2004",110292
"77540","53059","2004",10188
"77541","53061","2004",641895
"77542","53063","2004",434824
"77543","53065","2004",40393
"77544","53067","2004",223048
"77545","53069","2004",3724
"77546","53071","2004",57126
"77547","53073","2004",181718
"77548","53075","2004",41280
"77549","53077","2004",227130
"77550","54001","2004",15309
"77551","54003","2004",88603
"77552","54005","2004",25457
"77553","54007","2004",14674
"77554","54009","2004",24482
"77555","54011","2004",94883
"77556","54013","2004",7198
"77557","54015","2004",10285
"77558","54017","2004",7230
"77559","54019","2004",46791
"77560","54021","2004",6978
"77561","54023","2004",11479
"77562","54025","2004",34566
"77563","54027","2004",21279
"77564","54029","2004",31143
"77565","54031","2004",13163
"77566","54033","2004",67974
"77567","54035","2004",28213
"77568","54037","2004",47096
"77569","54039","2004",194422
"77570","54041","2004",17082
"77571","54043","2004",22299
"77572","54045","2004",35995
"77573","54047","2004",24313
"77574","54049","2004",56251
"77575","54051","2004",34361
"77576","54053","2004",25680
"77577","54055","2004",61615
"77578","54057","2004",26989
"77579","54059","2004",26933
"77580","54061","2004",85269
"77581","54063","2004",13432
"77582","54065","2004",15620
"77583","54067","2004",26008
"77584","54069","2004",45284
"77585","54071","2004",7849
"77586","54073","2004",7602
"77587","54075","2004",8911
"77588","54077","2004",29564
"77589","54079","2004",53323
"77590","54081","2004",78661
"77591","54083","2004",28307
"77592","54085","2004",10286
"77593","54087","2004",15262
"77594","54089","2004",13662
"77595","54091","2004",15971
"77596","54093","2004",7088
"77597","54095","2004",9235
"77598","54097","2004",23697
"77599","54099","2004",42202
"77600","54101","2004",9728
"77601","54103","2004",17008
"77602","54105","2004",5770
"77603","54107","2004",86792
"77604","54109","2004",24188
"77605","55001","2004",20412
"77606","55003","2004",16580
"77607","55005","2004",45619
"77608","55007","2004",14996
"77609","55009","2004",236626
"77610","55011","2004",13672
"77611","55013","2004",16296
"77612","55015","2004",43849
"77613","55017","2004",58176
"77614","55019","2004",33665
"77615","55021","2004",54440
"77616","55023","2004",16979
"77617","55025","2004",456026
"77618","55027","2004",87465
"77619","55029","2004",28107
"77620","55031","2004",43885
"77621","55033","2004",41366
"77622","55035","2004",95082
"77623","55037","2004",4912
"77624","55039","2004",98339
"77625","55041","2004",9988
"77626","55043","2004",49247
"77627","55045","2004",34539
"77628","55047","2004",18939
"77629","55049","2004",23165
"77630","55051","2004",6546
"77631","55053","2004",19434
"77632","55055","2004",78125
"77633","55057","2004",25233
"77634","55059","2004",157783
"77635","55061","2004",20402
"77636","55063","2004",109224
"77637","55065","2004",16121
"77638","55067","2004",20628
"77639","55069","2004",29847
"77640","55071","2004",81274
"77641","55073","2004",126828
"77642","55075","2004",42775
"77643","55077","2004",14823
"77644","55078","2004",4547
"77645","55079","2004",952554
"77646","55081","2004",41850
"77647","55083","2004",37105
"77648","55085","2004",36809
"77649","55087","2004",168370
"77650","55089","2004",84973
"77651","55091","2004",7479
"77652","55093","2004",38464
"77653","55095","2004",43487
"77654","55097","2004",67456
"77655","55099","2004",15125
"77656","55101","2004",194939
"77657","55103","2004",18089
"77658","55105","2004",155421
"77659","55107","2004",14808
"77660","55109","2004",73678
"77661","55111","2004",56822
"77662","55113","2004",16718
"77663","55115","2004",40898
"77664","55117","2004",113261
"77665","55119","2004",19506
"77666","55121","2004",27251
"77667","55123","2004",28462
"77668","55125","2004",22081
"77669","55127","2004",97457
"77670","55129","2004",16394
"77671","55131","2004",123639
"77672","55133","2004",373046
"77673","55135","2004",52228
"77674","55137","2004",24449
"77675","55139","2004",158659
"77676","55141","2004",74767
"77677","56001","2004",32804
"77678","56003","2004",11256
"77679","56005","2004",36303
"77680","56007","2004",15216
"77681","56009","2004",12221
"77682","56011","2004",5922
"77683","56013","2004",35971
"77684","56015","2004",12157
"77685","56017","2004",4530
"77686","56019","2004",7499
"77687","56021","2004",84741
"77688","56023","2004",15065
"77689","56025","2004",68749
"77690","56027","2004",2261
"77691","56029","2004",26096
"77692","56031","2004",8532
"77693","56033","2004",26996
"77694","56035","2004",6555
"77695","56037","2004",36877
"77696","56039","2004",19255
"77697","56041","2004",19447
"77698","56043","2004",7740
"77699","56045","2004",6549
"77700","08014","2004",46565
"77701","01001","2005",47875
"77702","01003","2005",162623
"77703","01005","2005",29466
"77704","01007","2005",21304
"77705","01009","2005",55041
"77706","01011","2005",10952
"77707","01013","2005",20310
"77708","01015","2005",111760
"77709","01017","2005",35163
"77710","01019","2005",24191
"77711","01021","2005",41640
"77712","01023","2005",14537
"77713","01025","2005",26728
"77714","01027","2005",13823
"77715","01029","2005",14278
"77716","01031","2005",44960
"77717","01033","2005",54408
"77718","01035","2005",13163
"77719","01037","2005",10933
"77720","01039","2005",36608
"77721","01041","2005",13518
"77722","01043","2005",79386
"77723","01045","2005",47849
"77724","01047","2005",43347
"77725","01049","2005",66960
"77726","01051","2005",73107
"77727","01053","2005",37698
"77728","01055","2005",102637
"77729","01057","2005",18074
"77730","01059","2005",30739
"77731","01061","2005",25526
"77732","01063","2005",9428
"77733","01065","2005",17930
"77734","01067","2005",16398
"77735","01069","2005",93648
"77736","01071","2005",52908
"77737","01073","2005",659425
"77738","01075","2005",14706
"77739","01077","2005",87431
"77740","01079","2005",34323
"77741","01081","2005",125280
"77742","01083","2005",69807
"77743","01085","2005",12885
"77744","01087","2005",22454
"77745","01089","2005",299845
"77746","01091","2005",21384
"77747","01093","2005",29484
"77748","01095","2005",85415
"77749","01097","2005",397698
"77750","01099","2005",23179
"77751","01101","2005",222039
"77752","01103","2005",113037
"77753","01105","2005",10793
"77754","01107","2005",19794
"77755","01109","2005",29674
"77756","01111","2005",22452
"77757","01113","2005",49139
"77758","01115","2005",72023
"77759","01117","2005",171856
"77760","01119","2005",13616
"77761","01121","2005",80382
"77762","01123","2005",40367
"77763","01125","2005",172178
"77764","01127","2005",69131
"77765","01129","2005",17387
"77766","01131","2005",12627
"77767","01133","2005",24185
"77768","04001","2005",68301
"77769","04003","2005",124824
"77770","04005","2005",124955
"77771","04007","2005",50910
"77772","04009","2005",32658
"77773","04011","2005",7269
"77774","04012","2005",19985
"77775","04013","2005",3647939
"77776","04015","2005",185729
"77777","04017","2005",107015
"77778","04019","2005",948905
"77779","04021","2005",237495
"77780","04023","2005",41085
"77781","04025","2005",197256
"77782","04027","2005",179644
"77783","05001","2005",19957
"77784","05003","2005",22819
"77785","05005","2005",40253
"77786","05007","2005",192232
"77787","05009","2005",35426
"77788","05011","2005",12205
"77789","05013","2005",5506
"77790","05015","2005",26836
"77791","05017","2005",12730
"77792","05019","2005",23228
"77793","05021","2005",16449
"77794","05023","2005",25037
"77795","05025","2005",8738
"77796","05027","2005",24626
"77797","05029","2005",20464
"77798","05031","2005",87586
"77799","05033","2005",56924
"77800","05035","2005",51501
"77801","05037","2005",19218
"77802","05039","2005",8448
"77803","05041","2005",14135
"77804","05043","2005",18720
"77805","05045","2005",98724
"77806","05047","2005",17974
"77807","05049","2005",11697
"77808","05051","2005",93369
"77809","05053","2005",17242
"77810","05055","2005",39185
"77811","05057","2005",23140
"77812","05059","2005",31071
"77813","05061","2005",14388
"77814","05063","2005",34308
"77815","05065","2005",13137
"77816","05067","2005",17405
"77817","05069","2005",81013
"77818","05071","2005",23993
"77819","05073","2005",7950
"77820","05075","2005",16981
"77821","05077","2005",11271
"77822","05079","2005",14102
"77823","05081","2005",12931
"77824","05083","2005",22580
"77825","05085","2005",59599
"77826","05087","2005",14833
"77827","05089","2005",16309
"77828","05091","2005",42331
"77829","05093","2005",47237
"77830","05095","2005",9070
"77831","05097","2005",9043
"77832","05099","2005",9530
"77833","05101","2005",8364
"77834","05103","2005",26608
"77835","05105","2005",10204
"77836","05107","2005",23268
"77837","05109","2005",10839
"77838","05111","2005",25121
"77839","05113","2005",19992
"77840","05115","2005",57253
"77841","05117","2005",8923
"77842","05119","2005",368495
"77843","05121","2005",18063
"77844","05123","2005",27545
"77845","05125","2005",90334
"77846","05127","2005",10959
"77847","05129","2005",7929
"77848","05131","2005",118579
"77849","05133","2005",16299
"77850","05135","2005",17518
"77851","05137","2005",11669
"77852","05139","2005",43614
"77853","05141","2005",16281
"77854","05143","2005",184172
"77855","05145","2005",71452
"77856","05147","2005",7994
"77857","05149","2005",21331
"77858","06001","2005",1435870
"77859","06003","2005",1125
"77860","06005","2005",37870
"77861","06007","2005",214604
"77862","06009","2005",45674
"77863","06011","2005",20588
"77864","06013","2005",999553
"77865","06015","2005",28496
"77866","06017","2005",173442
"77867","06019","2005",867097
"77868","06021","2005",27415
"77869","06023","2005",128944
"77870","06025","2005",153085
"77871","06027","2005",17749
"77872","06029","2005",746718
"77873","06031","2005",142670
"77874","06033","2005",64204
"77875","06035","2005",34049
"77876","06037","2005",9802296
"77877","06039","2005",139826
"77878","06041","2005",243860
"77879","06043","2005",17715
"77880","06045","2005",86827
"77881","06047","2005",238047
"77882","06049","2005",9257
"77883","06051","2005",12832
"77884","06053","2005",404135
"77885","06055","2005",129931
"77886","06057","2005",96651
"77887","06059","2005",2957404
"77888","06061","2005",314100
"77889","06063","2005",20921
"77890","06065","2005",1917246
"77891","06067","2005",1354776
"77892","06069","2005",54904
"77893","06071","2005",1941267
"77894","06073","2005",2927956
"77895","06075","2005",777835
"77896","06077","2005",654254
"77897","06079","2005",257500
"77898","06081","2005",691990
"77899","06083","2005",399613
"77900","06085","2005",1683013
"77901","06087","2005",248858
"77902","06089","2005",177568
"77903","06091","2005",3325
"77904","06093","2005",44424
"77905","06095","2005",405323
"77906","06097","2005",461126
"77907","06099","2005",497903
"77908","06101","2005",87642
"77909","06103","2005",59597
"77910","06105","2005",13589
"77911","06107","2005",403786
"77912","06109","2005",56280
"77913","06111","2005",785486
"77914","06113","2005",185841
"77915","06115","2005",66631
"77916","08001","2005",397064
"77917","08003","2005",15332
"77918","08005","2005",524792
"77919","08007","2005",11591
"77920","08009","2005",3977
"77921","08011","2005",6247
"77922","08013","2005",285640
"77923","08015","2005",16736
"77924","08017","2005",1867
"77925","08019","2005",8959
"77926","08021","2005",8171
"77927","08023","2005",3369
"77928","08025","2005",5944
"77929","08027","2005",3875
"77930","08029","2005",29468
"77931","08031","2005",561570
"77932","08033","2005",1807
"77933","08035","2005",245829
"77934","08037","2005",47755
"77935","08039","2005",22346
"77936","08041","2005",563408
"77937","08043","2005",46912
"77938","08045","2005",49207
"77939","08047","2005",4886
"77940","08049","2005",13084
"77941","08051","2005",14448
"77942","08053","2005",798
"77943","08055","2005",7763
"77944","08057","2005",1418
"77945","08059","2005",522327
"77946","08061","2005",1380
"77947","08063","2005",7981
"77948","08065","2005",7656
"77949","08067","2005",47863
"77950","08069","2005",275059
"77951","08071","2005",15653
"77952","08073","2005",5483
"77953","08075","2005",20872
"77954","08077","2005",129723
"77955","08079","2005",927
"77956","08081","2005",13140
"77957","08083","2005",24478
"77958","08085","2005",37118
"77959","08087","2005",27532
"77960","08089","2005",19166
"77961","08091","2005",4160
"77962","08093","2005",16576
"77963","08095","2005",4526
"77964","08097","2005",14933
"77965","08099","2005",13688
"77966","08101","2005",149858
"77967","08103","2005",5816
"77968","08105","2005",12054
"77969","08107","2005",21268
"77970","08109","2005",6791
"77971","08111","2005",564
"77972","08113","2005",7184
"77973","08115","2005",2468
"77974","08117","2005",25336
"77975","08119","2005",21252
"77976","08121","2005",4719
"77977","08123","2005",225810
"77978","08125","2005",9622
"77979","09001","2005",891316
"77980","09003","2005",870486
"77981","09005","2005",187612
"77982","09007","2005",162125
"77983","09009","2005",839841
"77984","09011","2005",264044
"77985","09013","2005",146599
"77986","09015","2005",115162
"77987","10001","2005",142930
"77988","10003","2005",521680
"77989","10005","2005",175686
"77990","11001","2005",582049
"77991","12001","2005",231835
"77992","12003","2005",24366
"77993","12005","2005",160901
"77994","12007","2005",28166
"77995","12009","2005",525804
"77996","12011","2005",1766352
"77997","12013","2005",13292
"77998","12015","2005",153435
"77999","12017","2005",133004
"78000","12019","2005",167840
"78001","12021","2005",306859
"78002","12023","2005",63859
"78003","12027","2005",34365
"78004","12029","2005",14506
"78005","12031","2005",827605
"78006","12033","2005",300237
"78007","12035","2005",75378
"78008","12037","2005",10037
"78009","12039","2005",45847
"78010","12041","2005",16267
"78011","12043","2005",11264
"78012","12045","2005",15623
"78013","12047","2005",13762
"78014","12049","2005",27847
"78015","12051","2005",38562
"78016","12053","2005",156532
"78017","12055","2005",95266
"78018","12057","2005",1131638
"78019","12059","2005",18859
"78020","12061","2005",126727
"78021","12063","2005",48491
"78022","12065","2005",13806
"78023","12067","2005",7859
"78024","12069","2005",275490
"78025","12071","2005",541309
"78026","12073","2005",254175
"78027","12075","2005",37365
"78028","12077","2005",7568
"78029","12079","2005",18804
"78030","12081","2005",304818
"78031","12083","2005",301505
"78032","12085","2005",138598
"78033","12086","2005",2414136
"78034","12087","2005",75888
"78035","12089","2005",64503
"78036","12091","2005",181293
"78037","12093","2005",39440
"78038","12095","2005",1029258
"78039","12097","2005",232064
"78040","12099","2005",1263132
"78041","12101","2005",425225
"78042","12103","2005",924871
"78043","12105","2005",538527
"78044","12107","2005",72770
"78045","12109","2005",160587
"78046","12111","2005",237580
"78047","12113","2005",141798
"78048","12115","2005",362997
"78049","12117","2005",402672
"78050","12119","2005",63415
"78051","12121","2005",38130
"78052","12123","2005",19894
"78053","12125","2005",14307
"78054","12127","2005",485871
"78055","12129","2005",27782
"78056","12131","2005",49506
"78057","12133","2005",21822
"78058","13001","2005",17694
"78059","13003","2005",7966
"78060","13005","2005",10263
"78061","13007","2005",3958
"78062","13009","2005",45738
"78063","13011","2005",15978
"78064","13013","2005",59465
"78065","13015","2005",88268
"78066","13017","2005",17172
"78067","13019","2005",16584
"78068","13021","2005",154384
"78069","13023","2005",12032
"78070","13025","2005",15230
"78071","13027","2005",16111
"78072","13029","2005",27727
"78073","13031","2005",63559
"78074","13033","2005",22851
"78075","13035","2005",22309
"78076","13037","2005",6043
"78077","13039","2005",44951
"78078","13043","2005",10012
"78079","13045","2005",104577
"78080","13047","2005",59625
"78081","13049","2005",10565
"78082","13051","2005",239309
"78083","13053","2005",15299
"78084","13055","2005",25904
"78085","13057","2005",182863
"78086","13059","2005",109503
"78087","13061","2005",3153
"78088","13063","2005",264720
"78089","13065","2005",6989
"78090","13067","2005",660979
"78091","13069","2005",39179
"78092","13071","2005",43291
"78093","13073","2005",102300
"78094","13075","2005",16296
"78095","13077","2005",108887
"78096","13079","2005",12597
"78097","13081","2005",21827
"78098","13083","2005",15856
"78099","13085","2005",19580
"78100","13087","2005",28008
"78101","13089","2005",717171
"78102","13091","2005",19531
"78103","13093","2005",11583
"78104","13095","2005",95033
"78105","13097","2005",112500
"78106","13099","2005",12014
"78107","13101","2005",4116
"78108","13103","2005",46483
"78109","13105","2005",20614
"78110","13107","2005",22108
"78111","13109","2005",11233
"78112","13111","2005",21700
"78113","13113","2005",102589
"78114","13115","2005",94308
"78115","13117","2005",138454
"78116","13119","2005",21435
"78117","13121","2005",934242
"78118","13123","2005",27158
"78119","13125","2005",2620
"78120","13127","2005",71493
"78121","13129","2005",49602
"78122","13131","2005",24282
"78123","13133","2005",15361
"78124","13135","2005",716191
"78125","13137","2005",39384
"78126","13139","2005",165782
"78127","13141","2005",9463
"78128","13143","2005",28080
"78129","13145","2005",27414
"78130","13147","2005",23871
"78131","13149","2005",11173
"78132","13151","2005",167182
"78133","13153","2005",125048
"78134","13155","2005",9925
"78135","13157","2005",52021
"78136","13159","2005",13047
"78137","13161","2005",13022
"78138","13163","2005",16595
"78139","13165","2005",8568
"78140","13167","2005",8860
"78141","13169","2005",26703
"78142","13171","2005",16588
"78143","13173","2005",7396
"78144","13175","2005",46637
"78145","13177","2005",30874
"78146","13179","2005",61156
"78147","13181","2005",8160
"78148","13183","2005",10765
"78149","13185","2005",98212
"78150","13187","2005",24857
"78151","13189","2005",21433
"78152","13191","2005",10906
"78153","13193","2005",13512
"78154","13195","2005",27157
"78155","13197","2005",6967
"78156","13199","2005",22813
"78157","13201","2005",6057
"78158","13205","2005",23462
"78159","13207","2005",23588
"78160","13209","2005",8830
"78161","13211","2005",17328
"78162","13213","2005",40150
"78163","13215","2005",187013
"78164","13217","2005",85565
"78165","13219","2005",28833
"78166","13221","2005",13400
"78167","13223","2005",111082
"78168","13225","2005",24517
"78169","13227","2005",28175
"78170","13229","2005",17118
"78171","13231","2005",15706
"78172","13233","2005",40332
"78173","13235","2005",9791
"78174","13237","2005",19605
"78175","13239","2005",2602
"78176","13241","2005",16140
"78177","13243","2005",7308
"78178","13245","2005",195654
"78179","13247","2005",78054
"78180","13249","2005",3924
"78181","13251","2005",15202
"78182","13253","2005",9053
"78183","13255","2005",61349
"78184","13257","2005",25087
"78185","13259","2005",4807
"78186","13261","2005",32391
"78187","13263","2005",6578
"78188","13265","2005",1847
"78189","13267","2005",22841
"78190","13269","2005",8712
"78191","13271","2005",13221
"78192","13273","2005",10531
"78193","13275","2005",44369
"78194","13277","2005",40497
"78195","13279","2005",26975
"78196","13281","2005",10233
"78197","13283","2005",6714
"78198","13285","2005",62279
"78199","13287","2005",9473
"78200","13289","2005",10460
"78201","13291","2005",19847
"78202","13293","2005",27636
"78203","13295","2005",63234
"78204","13297","2005",75474
"78205","13299","2005",34987
"78206","13301","2005",6045
"78207","13303","2005",20001
"78208","13305","2005",28268
"78209","13307","2005",2249
"78210","13309","2005",6594
"78211","13311","2005",23808
"78212","13313","2005",90033
"78213","13315","2005",8636
"78214","13317","2005",10336
"78215","13319","2005",10040
"78216","13321","2005",21444
"78217","16001","2005",346085
"78218","16003","2005",3514
"78219","16005","2005",78744
"78220","16007","2005",5926
"78221","16009","2005",9033
"78222","16011","2005",42959
"78223","16013","2005",21308
"78224","16015","2005",7263
"78225","16017","2005",39856
"78226","16019","2005",90803
"78227","16021","2005",10378
"78228","16023","2005",2776
"78229","16025","2005",1050
"78230","16027","2005",163403
"78231","16029","2005",6922
"78232","16031","2005",20950
"78233","16033","2005",925
"78234","16035","2005",8268
"78235","16037","2005",4019
"78236","16039","2005",28085
"78237","16041","2005",11999
"78238","16043","2005",12312
"78239","16045","2005",16038
"78240","16047","2005",14143
"78241","16049","2005",15184
"78242","16051","2005",21158
"78243","16053","2005",19318
"78244","16055","2005",126690
"78245","16057","2005",36915
"78246","16059","2005",7681
"78247","16061","2005",3573
"78248","16063","2005",4430
"78249","16065","2005",34922
"78250","16067","2005",18662
"78251","16069","2005",38096
"78252","16071","2005",4085
"78253","16073","2005",10784
"78254","16075","2005",21712
"78255","16077","2005",7613
"78256","16079","2005",12803
"78257","16081","2005",7481
"78258","16083","2005",69314
"78259","16085","2005",8093
"78260","16087","2005",9953
"78261","17001","2005",66794
"78262","17003","2005",8739
"78263","17005","2005",18122
"78264","17007","2005",49468
"78265","17009","2005",6688
"78266","17011","2005",34751
"78267","17013","2005",5117
"78268","17015","2005",15977
"78269","17017","2005",13585
"78270","17019","2005",187876
"78271","17021","2005",34851
"78272","17023","2005",16807
"78273","17025","2005",13930
"78274","17027","2005",35998
"78275","17029","2005",52128
"78276","17031","2005",5268748
"78277","17033","2005",19771
"78278","17035","2005",10897
"78279","17037","2005",99515
"78280","17039","2005",16389
"78281","17041","2005",19682
"78282","17043","2005",923640
"78283","17045","2005",18880
"78284","17047","2005",6630
"78285","17049","2005",34393
"78286","17051","2005",21184
"78287","17053","2005",13963
"78288","17055","2005",39390
"78289","17057","2005",37095
"78290","17059","2005",6039
"78291","17061","2005",14106
"78292","17063","2005",43448
"78293","17065","2005",8249
"78294","17067","2005",19064
"78295","17069","2005",4604
"78296","17071","2005",7735
"78297","17073","2005",49865
"78298","17075","2005",30406
"78299","17077","2005",59187
"78300","17079","2005",9783
"78301","17081","2005",40125
"78302","17083","2005",22153
"78303","17085","2005",22221
"78304","17087","2005",13481
"78305","17089","2005",475561
"78306","17091","2005",108583
"78307","17093","2005",79086
"78308","17095","2005",52796
"78309","17097","2005",690036
"78310","17099","2005",111801
"78311","17101","2005",16739
"78312","17103","2005",34936
"78313","17105","2005",38371
"78314","17107","2005",30253
"78315","17109","2005",32948
"78316","17111","2005",300741
"78317","17113","2005",159464
"78318","17115","2005",109626
"78319","17117","2005",48387
"78320","17119","2005",264547
"78321","17121","2005",39691
"78322","17123","2005",12923
"78323","17125","2005",15400
"78324","17127","2005",15182
"78325","17129","2005",12385
"78326","17131","2005",16529
"78327","17133","2005",31306
"78328","17135","2005",29964
"78329","17137","2005",35713
"78330","17139","2005",14335
"78331","17141","2005",54127
"78332","17143","2005",182247
"78333","17145","2005",22532
"78334","17147","2005",16490
"78335","17149","2005",16689
"78336","17151","2005",4101
"78337","17153","2005",6657
"78338","17155","2005",5961
"78339","17157","2005",33061
"78340","17159","2005",15812
"78341","17161","2005",146395
"78342","17163","2005",257750
"78343","17165","2005",25973
"78344","17167","2005",192518
"78345","17169","2005",7038
"78346","17171","2005",5341
"78347","17173","2005",22046
"78348","17175","2005",6088
"78349","17177","2005",47324
"78350","17179","2005",129234
"78351","17181","2005",18131
"78352","17183","2005",81753
"78353","17185","2005",12400
"78354","17187","2005",17697
"78355","17189","2005",14780
"78356","17191","2005",16612
"78357","17193","2005",14976
"78358","17195","2005",59227
"78359","17197","2005",631483
"78360","17199","2005",63533
"78361","17201","2005",289026
"78362","17203","2005",37056
"78363","18001","2005",33784
"78364","18003","2005",342561
"78365","18005","2005",73216
"78366","18007","2005",8853
"78367","18009","2005",13510
"78368","18011","2005",51488
"78369","18013","2005",14843
"78370","18015","2005",20060
"78371","18017","2005",39640
"78372","18019","2005",101520
"78373","18021","2005",26776
"78374","18023","2005",33821
"78375","18025","2005",10930
"78376","18027","2005",30081
"78377","18029","2005",48639
"78378","18031","2005",25004
"78379","18033","2005",41540
"78380","18035","2005",116764
"78381","18037","2005",41057
"78382","18039","2005",193534
"78383","18041","2005",24578
"78384","18043","2005",71940
"78385","18045","2005",17199
"78386","18047","2005",22974
"78387","18049","2005",20250
"78388","18051","2005",32847
"78389","18053","2005",69988
"78390","18055","2005",33029
"78391","18057","2005",241831
"78392","18059","2005",62498
"78393","18061","2005",36497
"78394","18063","2005",126361
"78395","18065","2005",47279
"78396","18067","2005",84378
"78397","18069","2005",37977
"78398","18071","2005",42008
