"zone","mass_grand_t_10m2","mass_building_commercial_industrial","mass_building_commercial_innercity","mass_building_highrise","mass_building_lightweight","mass_building_multifamily","mass_building_singlefamily","mass_building_skyscraper","mass_building","mass_other_airport","mass_other_parking","mass_other_remaining_impervious","mass_other","mass_rail_bridge","mass_rail_other","mass_rail_railway","mass_rail_subway_elevated","mass_rail_subway_surface","mass_rail_subway","mass_rail","mass_rail_tram","mass_rail_tunnel","mass_street_bridge_motorway","mass_street_bridge_other","mass_street_local","mass_street_motorway_elevated","mass_street_motorway","mass_street_other_elevated","mass_street_primary","mass_street_secondary","mass_street_tertiary","mass_street","mass_street_track","mass_street_tunnel"
1722,24128451.5,1141274.18945312,3095.31391143799,0,323621.776367188,82040.7269287109,2846594.40234375,0,4396631.3046875,262120.931640625,61275.8125,500757.732055664,824154.912719727,30630.078125,0,1942430.078125,0,0,0,1973060.671875,0,0,36421.734375,41855.5285644531,9471490.28125,9691.44140625,3944664.67626953,8827.634765625,0,1791425.0625,964993.671875,16934638.125,665248.33203125,0
1723,15327726.125,376786.1875,156.412368774414,0,158757.4296875,6888.09191894531,1368112.140625,0,1910702.8125,96167.0546875,0,154913.655273438,251080.717773438,1882.28674316406,850.940185546875,1028787.046875,0,0,0,1031520.3359375,0,0,0,15389.34765625,7121695.625,0,7220.86572265625,3245.72465515137,2060774.21875,897068.25,1264986.90625,12134425.25,764015.8125,0
1724,8843517.39257812,80579.4427490234,0,0,36482.6419219971,7119.92626953125,347373.789733887,0,471555.621582031,12424.4638671875,23502.609375,74316.6021728516,110243.688110352,6401.34924316406,0,365682.506347656,0,0,0,372083.760253906,0,0,30791.091796875,15901.7555007935,4531693.76855469,8193.185546875,2075339.37890625,3353.79369354248,0,532044.5,0,7889639.70898438,692312.580078125,0
1725,12779556.375,209023.695129395,0,0,86230.217956543,7241.4755859375,681439.561035156,0,983934.453613281,71630.138671875,0,252395.524658203,324025.610595703,6610.84240722656,0,1881056.61328125,0,0,0,1887667.3359375,0,0,0,4633.12145996094,6264499.859375,0,3098.66040039062,977.158721923828,304374.96875,1147970.9375,982349.828125,9583915.28125,876007.94921875,0
1726,46824410,5831145.625,57243.5504150391,168170.515625,1156289.59375,134928.39453125,11464005.25,0,18811777.25,691883.5,307127.25,4417991.4375,5416998.9375,21519.494140625,0,1603957.125,0,0,0,1626387.46875,0,908.138671875,79339.078125,59370.3989257812,10907649,21111.30859375,4080800.4375,12521.6405029297,1500781.6953125,578751.75,2624420.875,20969145,1099031.0625,5376.31640625
1727,19537185.625,629101.810546875,462.498504638672,0,197095.11328125,11652.7540130615,1776218.359375,0,2614529.6953125,260262.487304688,0,421521.021972656,681783.601074219,16140.412109375,0,1315879.24023438,0,0,0,1332019.55273438,0,0,0,32194.2568359375,10456447.25,0,3852.91552734375,6790.00073242188,0,2298099.46875,873086.21875,14908838,1238435.2109375,0
1728,9694022.25,444046.9453125,6386.111328125,831.060546875,112373.984375,2818.71301269531,886257.09375,0,1452713.46875,106022.109375,0,283479.1015625,389501.4453125,3030.55981445312,0,904886.9375,0,0,0,910536.3125,0,2618.818359375,0,16302.5227050781,4560302.25,0,0,3438.31829833984,0,1302471.3125,149279.765625,6941261.75,909494.59375,0
1729,91436567,14753372.9375,355288.037139893,70111.40625,1751409.5390625,1049453.25585938,19852067.625,0,37831679.75,1842224.6015625,917052.930175781,13623964.609375,16383244.84375,68392.3720703125,3755.70440673828,4751038.875,0,0,0,4823187.9375,0,0,153387.666992188,217706.654296875,17587560.25,40907.9487304688,10233714.296875,45915.8935546875,0,1116610.625,2042834.6875,32398625.5,930072.8828125,29888.9234619141
1730,17319915.25,593215.59375,0,0,171022.677734375,37549.3459777832,1539393.453125,0,2341178.8125,235019.9140625,1035.2265625,484379.4375,720434.5078125,641.080078125,0,1466664.15625,0,0,0,1467305.1875,0,0,0,11998.5966033936,9301849.625,0,0,2530.59071731567,0,1263634.625,1524327.125,12790999,686650.171875,0
1731,13049596.21875,767134.595703125,4020.24731445312,0,153517.944335938,19381.2454223633,1479310.21875,0,2423365.375,154680.4921875,6814.57568359375,473668.711791992,635164.196166992,5193.22119140625,0,1097793.90625,0,0,0,1106881.34375,0,3894.4365234375,0,16829.2380371094,6266243.71875,0,0,3549.40747070312,0,1824914.2421875,330354.259765625,8884200,442309.046875,0
1732,14959201.234375,276753.382324219,0,0,135100.909713745,7455.65600585938,1145972.38354492,0,1565281.98657227,93881.5234375,0,822880.991699219,916762.880859375,0,0,0,0,0,0,0,0,0,0,20775.3426513672,8815756.50585938,0,0,4381.66806030273,0,898110.140625,1425063.96240234,12477172.9453125,1313098.54296875,0
1733,12421436.5,240793.89453125,77.5101776123047,0,99461.291015625,4025.34130859375,735813.5703125,0,1080170.9921875,125389.6953125,0,669629.9609375,795020.28515625,837.971984863281,1487.76080322266,1090841.28125,0,0,0,1093167.0625,0,0,0,4252.3955078125,6118622.5625,0,3637.23999023438,896.860778808594,0,1735255.515625,403691.1875,9453101.875,1186798.84375,0
1734,6797756.375,173621.408203125,0,0,67618.9150390625,936.259643554688,603134.0390625,0,845310.40625,56767.70703125,0,61666.1640625,118433.87109375,7642.5556640625,0,783610.2265625,0,0,0,791252.65625,0,0,0,13717.591796875,3452025,0,0,2893.13854980469,0,349149.21875,824023.09375,5042763.75,400945.0625,0
1735,12746679.140625,359036.415527344,999.72314453125,0,155310.199829102,12980.4873046875,1250969.65527344,0,1779298.6796875,184359.34375,0,265279.4375,449639.1875,0,0,272073.90625,0,0,0,272073.90625,0,0,0,20949.947265625,6157105.765625,0,5090.9169921875,4418.4951171875,0,1462271.0234375,1216187.92871094,10245646.265625,1379656.54492188,0
1736,8098695,409425.28125,4813.951171875,0,89943.484375,4536.14892578125,847176.0625,0,1355893,70012.3046875,1491.7763671875,173257.890625,244761.890625,2436.73413085938,18425.9609375,1229979.625,0,0,0,1250842.375,0,0,0,10176.5537109375,3564259.5,0,0,2146.30810546875,0,1027074.3125,260343.203125,5247187,383218.28125,0
1737,45703689.25,5092509.02246094,49400.6125488281,0,693714.129394531,267779.325195312,7346834.7265625,0,13450202.46875,1861619.31640625,221251.96875,4692331.02416992,6775201.15698242,30675.7553710938,1179.50317382812,2497384.02001953,0,0,0,2529232.79980469,0,0,45322.48828125,140549.37109375,13081061.703125,12059.833984375,4190293.125,29642.8757324219,2702466.25,823822.5,1421516.29760742,22949077.859375,492349.203735352,9967.69885253906
1738,7851281.75,245897.728515625,0,0,86464.580078125,9140.06396484375,836276.6875,0,1177779.75,66561.78125,0,117148.435058594,183709.974121094,18103.033203125,0,581325.3125,0,0,0,599428.3125,0,0,0,11577.7919921875,4036057,0,11267.5234375,2441.84008789062,0,726014.03125,625153.625,5890366.5,477860.21875,0
1739,9101435.9375,195082.931640625,277.581329345703,0,49450.5283203125,3502.95361328125,485504.6484375,0,733818.6796875,47542.63671875,0,84978.7850341797,132521.36315918,6424.9765625,1309.32788085938,444022.96875,0,0,0,451757.34375,0,0,20553.25390625,12058.711730957,3594347.5,5469.005859375,2397164.5,2543.26921081543,0,0,682275.062744141,7783348.5625,1068940.984375,0
1740,11813061,223894.71875,0,0,116900.7109375,15024.6044921875,1041077.0625,0,1396897.75,34928.1015625,0,56554.51953125,91482.640625,0,0,0,0,0,0,0,0,0,0,22647.47265625,7443017.5,0,12094.888671875,4776.51611328125,0,708882.4375,959381.8125,10324700,1173949.5,0
1741,10774700.25,267782.501953125,0,0,100500.90625,6559.35339355469,926956.3671875,0,1301802.828125,50366.59375,0,90890.5238037109,141257.047241211,0,0,0,0,0,0,0,0,0,0,9870.25366210938,6879722.125,0,0,2081.70715332031,0,988214.8125,655531.375,9331671.75,796280.171875,0
1742,13593062.5,337099.27734375,0,0,132999.4921875,11807.4895629883,1106664.296875,0,1588570.4375,53747.83203125,0,81910.1531982422,135657.966674805,0,0,525922.109375,0,0,0,525922.109375,0,0,7822.81591796875,9027.21618652344,5423046.375,2081.5693359375,3209057.6875,1903.90484619141,0,327430.7578125,1125913.0390625,11342918.625,1236619.953125,0
1743,14210069.5,667784.90625,4680.79211425781,0,179763.8515625,15526.2685546875,1678848.9375,0,2546606.3125,187587.21484375,2143.50122070312,316107.8046875,505838.3125,7335.40551757812,0,1283129.90625,0,0,0,1290465.375,0,0,0,35695.203125,7153307.25,0,0,7528.37915039062,0,1823218.75,105855.912109375,9867178.75,741570.140625,0
1744,8792438,218289.40625,0,0,106165.1484375,7406.9990234375,922176.375,0,1254037.0625,115324.61328125,0,144534.5,259859.0390625,1343.59045410156,0,745500.34375,0,0,0,746843.875,0,0,0,3243.32823181152,3759569.625,0,0,684.041275024414,0,737062.25,1407935.953125,6531697,623204.171875,0
1745,14473404,1187289.625,139637.75,179697.3125,200493.34375,29454.119140625,1871275.625,0,3607848.25,142693.609375,20790.70703125,697493.5625,860978.375,12319.1357421875,0,1065717,0,0,0,1080379.875,0,2344.26489257812,0,17094.02734375,6097465.5,0,14139.5419921875,3605.25317382812,0,1161974,923568.8125,8924182,706352.5625,0
1746,21717012,475469.59375,9047.3359375,0,176743.1875,4758.681640625,1632768.75,0,2298794,188697.125,0,176338.984375,365035.875,18355.044921875,0,2524116.75,0,0,0,2542472,0,0,0,27022.95703125,10376974,0,7331.75048828125,5699.33740234375,2603023.5,777295.0625,1319549.75,16510589,1393701.375,0
1747,8583598.578125,324978.500976562,68.1140518188477,0,130955.797363281,13053.5368652344,1134055.046875,0,1603111.61328125,96134.2890625,0,194529.0101403,290662.9320153,0,0,207679.59375,0,0,0,207679.59375,0,0,0,1836.35931396484,3976808.53125,0,11517.3173828125,387.301399230957,0,1357321.4375,385329.8984375,6482138.625,748942.296875,0
1748,29052510.125,604433.396484375,538.14208984375,0,163848.688476562,6225.26904296875,1366422.6484375,0,2141464.953125,130190.6015625,537.587341308594,3954455.24804688,4085186.33398438,4881.34423828125,0,204977.203125,0,0,0,217444.578125,0,7586.12548828125,0,52792.1087646484,13534917.8125,0,0,11134.2370948792,2692310.75,2762162.1875,1768594.953125,22608369.5,1778869.59375,7593.98828125
1749,26217390.8510742,905204.689453125,3116.92183685303,0,317897.71484375,13899.5994873047,2487298.9609375,0,3727420.625,286053.4375,11932.4990234375,411928.432800293,709914.700378418,1709.02191162109,0,1877331.28125,0,0,0,1879040.21875,0,0,0,37926.6103515625,10564516.09375,0,17213.833984375,7998.99560546875,3785162.25,662362.40625,2863188.6875,19901044.921875,1961589.40625,1078.10034179688
1750,34242484,2176849.6015625,9487.65739440918,0,550034.8984375,32845.9331054688,4609685.4375,0,7378903.3125,235681.13671875,82330.7922363281,1864699.2890625,2182710.7734375,32945.5341796875,17379.3002929688,1716200.578125,0,0,0,1776464.421875,0,9934.6142578125,95552.5869140625,76338.4312744141,11163113.40625,25496.6939697266,7037418.0625,16100.3302001953,0,1325364.109375,1916334.53125,22904426,1242851.77539062,5816.06750488281
1751,25699624,789666.875,2099.00732421875,0,293236.2265625,12041.4116210938,1571920.9375,0,2668967.1875,181715.16015625,972.450988769531,1632655.5,1815342.8125,23701.0595703125,222.733413696289,2798776.875,0,0,0,2822700.4375,0,0,0,17994.3161621094,13039760,0,0,3795.13110351562,2805237.5,592876.6875,1340950.40625,18392693.5,589414.65625,2638.5087890625
1752,12503027.90625,352948.374023438,5180.24243164062,0,114489.883300781,21497.8114624023,1086888.828125,0,1581004.9296875,144949.765625,0,119223.970214844,264173.878417969,0,0,1406809.21875,0,0,0,1406809.21875,0,0,0,14566.3509521484,5378678.40625,0,1248.96850585938,3072.14849853516,1680476.96875,429263.1875,1134501.0703125,9251047.65625,609214.38671875,0
1753,6532729.34375,225110.318847656,12915.9150390625,75349.2890625,77118.7161865234,1003.07666015625,558563.936523438,0,950062.130859375,0,829.20849609375,283927.15625,284756.375,7746.51489257812,0,548154.734375,0,0,0,555900.953125,0,0,0,12576.841796875,2693094.4609375,0,10535.201171875,2652.546875,0,907026.75,402472.135009766,4741997.890625,713646.234375,0
1754,20249533.6130371,1366932.75,16185.0768432617,0,200478.609375,39080.2890625,1970165,0,3592843.75,224739.90234375,14664.3779296875,692683.28125,932087.25,14921.2553710938,585.752075195312,1389602.60144043,0,0,0,1405110.03894043,0,0,25173.6533203125,81120.421875,6532786.16479492,6715.57495117188,3574683.625,17108.87109375,174152.953125,2030308.25,1079009.56567383,14319496.3865967,798459.109375,0
1755,12786213.75,486448.65625,0,0,114467.708007812,6060.82177734375,1168503.3359375,0,1775482.6640625,61263.515625,0,214384.940673828,275648.425048828,6524.2119140625,820.175964355469,1124730.828125,0,0,0,1132075.125,0,0,0,1498.57228088379,6223536.9375,0,5493.02392578125,316.059672355652,1153618.375,36682.078125,1495998.421875,9603020.375,685836.3203125,0
1756,9283338.3203125,259812.890625,208.802932739258,0,97199.3414230347,8876.65368652344,712824.32409668,0,1078921.68530273,113271.43359375,0,139591.84375,252863.2265625,2345.37640380859,0,692546.015625,0,0,0,694891.359375,0,0,0,8534.8486328125,5144298.83398438,0,0,1800.06088256836,87.3453903198242,968161.953125,303475.703125,7256654.7890625,830288.491210938,0
1757,32581173.46875,2124456.57568359,4216.11096191406,0,415454.550292969,78479.8020362854,3757848.11328125,0,6380447.59375,400216.015625,842.334350585938,1502134.98828125,1903191.06640625,13883.2406616211,0,2766462.6328125,0,0,0,2780345.8828125,0,0,56413.7421875,81808.8449707031,12739733.40625,15011.099609375,5396175.21875,17254.0759887695,692974.875,463838.96875,1655574.296875,21517143.65625,398386.443359375,0
1758,18048661.375,1054603.21484375,953.628295898438,0,210718.123046875,31287.125,2074374.3359375,0,3371933.21875,204486.265625,0,952186.676757812,1156672.55175781,3862.23168945312,1440.99914550781,1373770.24853516,0,0,0,1379073.49853516,0,0,0,17211.3951416016,7276223.84375,0,12248.419921875,3630.00749206543,2738990.5,238861.265625,1381816.21875,12140938.0625,471364.734375,633.620361328125
1759,11689980,699931.6875,17811.4609375,0,176556.421875,33222.671875,1568575.375,0,2496099.75,185607.953125,0,418005.34375,603613.5,5084.537109375,0,1209485.75,0,0,0,1214570.5,0,0,0,17683.72265625,5868881.5,0,11870.6845703125,3729.62524414062,0,455602.40625,594040.6875,7375749,423938.6875,0
1760,11884092.625,570330.56640625,181.595272064209,0,205858.2578125,1889.35015869141,1680513.1796875,0,2458771.5,93378.2543945312,1951.17956542969,380617.50378418,475946.84362793,337.078948974609,0,132057.671875,0,0,0,132394.750823975,0,0,0,3201.8205871582,5529764.8125,0,9514.09375,675.286987304688,0,1287345.9375,1211477.4296875,8816989.625,775010.9453125,0
1761,8742588,323144.875,2195.21484375,0,89175.921875,27743.265625,775965.875,0,1218224.125,90947.28125,0,78088.875,169036.265625,2950.22802734375,1608.97155761719,700896.4375,0,0,0,705455.375,0,0,0,20957.115234375,5028373,0,8745.216796875,4420.00634765625,0,1155996.25,138028.34375,6649873,293399.4375,0
1762,12496693.375,711577.73828125,520.109115600586,0,151851.37890625,20514.7928466797,1304719.453125,0,2189186.84375,126586.359375,0,335260.340820312,461846.247070312,4818.33862304688,0,1662446.1328125,0,0,0,1667264.3984375,0,0,0,4296.76568603516,6043362.125,0,0,906.218872070312,0,1487995.1171875,252514.78125,8178411,389386.0625,0
1763,7468999.875,159018.458984375,0,0,84103.9951171875,15284.3740234375,655533.8828125,0,913941.625,48688.90234375,0,36212.966796875,84901.869140625,0,0,139523.515625,0,0,0,139523.515625,0,0,0,5238.56201171875,4322862.75,0,1296.490234375,1104.8505859375,0,716109.4296875,574469.984375,6330633.5625,709550.7890625,0
1764,5630478.69140625,161664.419921875,0,0,51112.1523132324,1674.28311157227,453048.898071289,0,667499.630493164,78918.1953125,0,68133.216796875,147051.376953125,333.928680419922,0,8226.9482421875,0,0,0,8560.87612915039,0,0,0,14679.4243164062,2401033.20751953,0,0,3095.99597167969,0,663894.427246094,928001.5625,4807357.58984375,796643.127929688,0
1765,7499281.75,58097.619140625,0,0,43785.216796875,520.520385742188,333246.46875,0,435650.2578125,58761.0234375,0,8813.12158203125,67574.1494140625,9053.876953125,0,156325.640625,0,0,0,165379.53125,0,0,0,10697.544921875,4275880.875,0,0,2256.18927001953,0,1047551.46875,239371.65625,6830674.625,1254937.0625,0
1766,33173353.375,2021864.24023438,8853.97265625,0,395912.365722656,54663.8107709885,4174441.1328125,0,6655744.234375,259476.578125,202053.456054688,2829508.83294678,3291041.57073975,12838.926574707,4454.0537109375,1366576.46875,0,0,0,1383869.09375,0,0,26500.841796875,56184.2640380859,12829305.4375,7051.5947265625,5989618.9375,11849.6576538086,251818.59375,553249.328125,1557052.328125,21842652.3125,555545.51953125,4510.99853515625
1767,33872447,2003802.6875,39343.0252075195,4566.98046875,423523.3203125,65326.0341796875,4035974.9375,0,6572543.875,574203.890625,11539.865234375,1263713.40625,1849456.9375,15776.5541992188,2254.40698242188,2898893.6875,0,0,0,2916922.78125,0,0,54102.708984375,49379.8818359375,11701661.5,14396.16796875,5247034.125,10414.5698242188,914594.5,834702.5,1941161.875,22533554,1763313.75,2728.3505859375
1768,10023230.75,352137.0859375,3169.1220703125,0,96674.61328125,5401.66821289062,866844.375,0,1324227.65625,44803.1328125,0,102999.34765625,147802.48828125,4766.35858154297,3665.87280273438,944198.859375,0,0,0,952630.421875,0,0,0,10736.1879882812,5043459.75,0,12615.1904296875,2264.33972167969,0,1305960.65625,644986,7598584.75,578568.4375,0
1769,17183922.5,923661.453125,25277.9977874756,74.3001174926758,190346.8359375,55194.462890625,1635616.46875,0,2830169.25,245393.859375,0,495361.44921875,740757.32421875,11704.8295898438,0,1128342.125,0,0,0,1142120.6796875,0,2073.93505859375,30725.0659179688,70321.25390625,6719670.5,8175.61669921875,3402959.5625,14831.2553710938,0,1506255.5,328622.4921875,12470922.25,377564.203125,11892.203125
1770,15501670.625,406027.717773438,1243.453125,0,163379.745117188,13352.0932617188,1386896.93359375,0,1970898.921875,114695.76953125,0,178843.617492676,293539.476867676,3709.44366455078,0,1385345.796875,0,0,0,1389055.390625,0,0,0,11343.0594482422,8797641.375,0,0,2392.33340454102,0,1382991.4140625,1147303.5234375,11848187.25,504279.016601562,2246.04248046875
1771,44556286.375,2755040.03125,9691.2089767456,0,431990.681640625,11257.2619628906,3312631.5625,0,6520612.4609375,578787.623046875,41956.92578125,8647648.41015625,9268396.1953125,29818.8837890625,5672.31884765625,2071161.3125,0,0,0,2106653.3125,0,0,0,45233.4106750488,18058364.40625,0,8131.08935546875,9540.04907226562,4404974.5,1015997.71875,2326165.296875,26660356.1875,789924.8125,2023.80249023438
1772,23965914,1675361.125,10897.171875,0,286970.8125,62976.3359375,2752121.75,0,4788332,364453.71875,0,625015.5625,989464.8125,39113.76171875,345.175262451172,2867982.25,0,0,0,2907441,0,0,34614.18359375,91911.0234375,9382018,9210.470703125,2701141.75,19384.68359375,0,1130249.625,1235581.375,15280648,676558.75,0
1773,50696223.25,4515667.35742188,27255.92578125,0,862860.672851562,45583.21875,7970722.4140625,0,13422082.2734375,1940390.1875,170368.34375,5070858.29589844,7181612.48339844,57731.8823242188,7983.94775390625,4424269.671875,0,0,0,4489983.8125,0,0,0,111548.511779785,15249781.5625,0,299230.9375,23526.3669128418,5680613.046875,2067266.2734375,929127.015625,25602590.125,1241353,0
1774,22198433.5,3278936.5625,60052.3579101562,51761.0122070312,529304.5625,208675.30078125,5027777,0,9156521.75,284878.111328125,7495.40576171875,2126090.75,2418465.0625,19411.9658203125,5419.43701171875,2278209.1875,0,0,0,2303040.5,0,0,0,33502.4716796875,6606731,0,37422.75,7065.91088867188,434227.09375,827065.869140625,372677.578125,8320431.5,1774.05044555664,0
1775,14308802.6708984,963196.033203125,40671.58203125,0,255817.381732941,41845.9183273315,2241259.69287109,0,3542790.01165771,149050.125,0,340450.703407288,489501.078407288,8921.5693359375,0,444219.168945312,0,0,0,453140.700195312,0,0,0,50931.4264831543,8148753.72851562,0,0,10741.8012390137,0,995201.734375,608624.890625,9823341.02734375,9126.03324890137,0
1776,2172121.73046875,32970.9100952148,0,0,10622.1849212646,0,110441.455688477,0,154034.524780273,0,0,1977.43151855469,1977.43151855469,0,0,0,0,0,0,0,0,0,0,0,1419726.56640625,0,0,0,0,0,595267.033203125,2016108.03515625,1112.55847167969,0
1777,5886033,50762.734375,0,0,29201.75,473.286651611328,210810.9375,0,291248.78125,0,252.243743896484,5726.84619140625,5979.08984375,0,0,0,0,0,0,0,0,0,0,1916.51208496094,3702201.25,0,0,404.206237792969,1394827.875,0,331219.46875,5588794.5,158212.890625,0
1778,12195826,760991.71875,5402.87084960938,0,307390.9296875,44623.302734375,2241280.4375,0,3359687.375,109372.84375,155.226913452148,332005.171875,441533.6171875,10340.765625,810.94677734375,891744.78125,0,0,0,902896.40625,0,0,0,38858.39453125,6390508,0,0,8195.51440429688,0,477456.4375,572724.3828125,7491718.5,3981.75146484375,0
1779,34658344,4115936.5,53590.359375,0,789149.8125,220857.5625,6380071,0,11559598,550524.6875,74423.328125,3335339.75,3960288,26980.5,4172.25146484375,2096061.125,0,0,0,2127214.5,0,0,28881.1953125,155574.0625,9962113,7684.982421875,4098873.5,32811.6484375,0,473639.5,2243185.25,17011242,5432.728515625,3026.24633789062
1780,2783349.75,51295.96484375,342.025512695312,0,18336.015625,4177.95703125,184842.609375,0,258994.53125,46161.75390625,0,12243.525390625,58405.28125,3194.37426757812,0,370997.15625,0,0,0,374191.5625,0,0,0,13807.7587890625,1208004.5,0,0,2912.15649414062,0,360440.875,502087.96875,2091754.875,4494.36572265625,0
1781,10658615.3447266,930173.092285156,5091.12167358398,0,220322.485473633,43042.5050048828,1825671.34277344,0,3024305.85546875,82803.9375,0,260611.27734375,343415.21484375,8124.54541015625,62764.5087890625,259315.84375,0,0,0,330205.315429688,0,0,0,43497.2318115234,6115248.93066406,0,4586.4560546875,9173.8796005249,0,0,784805.96484375,6960678.31347656,3375.04174804688,0
1782,9902625,755653,30845.154296875,0,314197.75,115395.0234375,2119649,0,3335740,103240.3828125,0,290552.6875,393793.21875,8149.7509765625,0,359586.4375,0,0,0,367736.15625,0,0,0,42390.8203125,4505322,0,0,8940.5322265625,0,375258.59375,860739.8125,5805334,12678.8203125,0
1783,6202933.125,305826.920410156,5179.9892578125,0,99326.8623046875,26880.6301269531,779828.48828125,0,1217042.234375,291382.34375,0,230590.091217041,521972.669342041,1401.87036132812,0,0,0,0,0,1401.87036132812,0,0,0,18206.1527099609,3280781.1875,0,0,3839.80834960938,0,515213.3125,644189,4462510.125,279.677215576172,0
1784,15722358.375,1256917.28417969,7942.35681152344,0,260752.536621094,53220.7135009766,1814798.4296875,0,3393627.5078125,450546.4609375,1296.60131835938,1333127.48376465,1784972.02575684,4871.89343261719,2491.2919921875,2462467.671875,0,0,0,2585362.828125,0,115532.1328125,0,7097.82238769531,5971638.0625,0,0,1496.98187255859,0,787323.34375,1187344.53125,7958378.625,60.8284530639649,3418.71313476562
1785,5628068,100682.484375,1009.40405273438,0,98724.03125,10971.7099609375,783520.0625,0,994909.125,65183.28125,0,74664.125,139847.375,302.425964355469,0,0,0,0,0,302.425964355469,0,0,0,38909.9375,3367557.75,0,0,8206.3837890625,0,288697.125,788689.9375,4493006.5,937.961364746094,0
1786,14101030.5234375,949216.984375,10919.0642089844,0,326404.346069336,56695.1509895325,2818750.87011719,0,4161987.93554688,162327.542644501,3661.52905273438,325173.12121582,491161.960693359,8894.78887939453,11326.7861328125,358205.921875,0,0,0,378427.46875,0,0,0,84833.1738586426,7031386.59375,0,0,17891.9293422699,0,966068.6796875,965743.91015625,9069428.7265625,2693.54406738281,799.1181640625
1787,8275335.5625,645889.88671875,4647.51025390625,0,104121.581054688,10383.453125,817830.859375,0,1582873.78125,212453.763183594,0,224415.932617188,436869.612304688,8910.541015625,0,336254.171875,0,0,0,345164.828125,0,0,0,9025.78497314453,4770283.875,0,0,1903.60311889648,0,858021.109375,270919.875,5910424.5,266.174579620361,0
1788,17789177.3125,498574.183837891,554.972869873047,0,191501.090209961,22466.4050140381,1392156.57226562,0,2105252.58984375,123425.725585938,0,513316.461114883,636742.166116714,2715.53271484375,0,0,0,0,0,2715.53271484375,0,0,0,36591.215423584,9538411.984375,0,0,7717.34916687012,0,3231379.96875,2219592.15625,15044429.796875,10796.8588867188,0
1789,12221417.3125,1070627.57421875,23005.6209716797,0,217110.69921875,58004.6912231445,1911294.87890625,0,3280042.84375,158839.453125,0,479619.36328125,638458.87890625,1038.01416015625,639.28190612793,1069458.91796875,0,0,0,1071136.23046875,0,0,0,16315.3999023438,6400978.859375,0,0,3441.03540802002,0,475962.953125,334794.2109375,7231755.015625,267.961364746094,0
1790,13013822,1303832.125,60310.76171875,0,487086.5625,180952.625,2799293.25,0,4831469,0,2222.255859375,420745.5625,422967.8125,0,0,0,0,0,0,0,0,0,0,79458.6875,6361715.5,0,0,16758.388671875,0,530097.25,762255.375,7759388.5,9093.4521484375,0
1791,11057607.75,1182466.71875,21514.0414428711,0,325230.61328125,70550.80859375,2077294.5,0,3677057.40625,0,5417.5341796875,515773.41796875,521190.93359375,1677.51916503906,0,490361.46875,0,0,0,492039,0,0,0,84890.4719238281,4537091.8125,0,0,17904.0068359375,933987.046875,104149.0703125,687300.650390625,6367319.875,1997.52676391602,0
1792,21352465.75,1294552.6875,50578.6091690063,0,756680.703125,573948.265625,5349255.625,0,8025012.75,245704.234375,1336.54931640625,1015217.78125,1262257.65625,59469.234375,512.532958984375,1594970.5859375,0,0,0,1654953.234375,0,0,111008.3828125,95920.158203125,6679674.9375,29538.16015625,1538513.25,20230.2124633789,0,906007.4375,1010464.7109375,10410247,18891.1166992188,0
1793,23933888.5,1068247.0390625,28796.1713867188,0,317768.296875,51741.9996948242,2584674.703125,0,4051233.25,387951.955078125,0,937890.703125,1325841.875,11563.068359375,0,1607859.1875,0,0,0,1619422.125,0,0,0,68367.5234375,12787462.25,0,0,14419.2044677734,0,1135919.96875,2928016.03125,16937393.625,3174.30871582031,0
1794,21586406.9375,1492036.39648438,4009.0478515625,0,189113.678222656,16938.8216552734,1583912.70703125,0,3286009.8515625,271955.03125,49574.453125,855542.594421387,1177072.96942139,18948.8791503906,0,2191740.7578125,0,0,0,2210532.6328125,0,0,65428.3828125,55850.821685791,8127517.75,17409.8076171875,4590560.25,11779.3382415771,144927.28125,382450.5,981706.0625,14912793.375,530368.641601562,4789.98095703125
1795,26347150,3887232.875,95071.98828125,18574.533203125,764814.21875,375768.1015625,6363660.25,0,11505118.5,377991.296875,460.544555664062,2324497.765625,2702947.15625,25321.86328125,64551.138671875,1594377.5,0,0,0,1684250,0,0,7692.4072265625,181278.5234375,6704202.5,2046.86877441406,637109.6875,38232.9609375,870582.46875,1210689.75,781920.1875,10454850.5,21087.3173828125,0
1796,190580568.5625,34895916,996157.3125,549699.75,6091536.44696045,10129290,68619258.4122314,735543.625,122017503.367188,1983431,1968820.625,23490287.859375,27442545,85558.21875,24609.572265625,2581632.98706055,0,0,0,2703437.69628906,0,11636.8466796875,1026444.4375,554996.375,19860355.2460938,274971.3125,6868940,117052.90625,1425425.25,4070183,3983228,38417135.2460938,113965.1171875,121607.734375
1797,8780266.75,554234.171875,2324.73602294922,0,228891.5078125,90027.052734375,1724316.6875,0,2599794.375,0,0,245894.30859375,245894.30859375,5988.66455078125,0,308882.6875,0,0,0,314871.40625,0,0,0,39528.240234375,4501003.25,0,0,8336.79077148438,0,337089.71875,725036.46875,5619718.375,8725.61602783203,0
1798,12133311.25,1567925.6640625,50170.8435668945,0,323346.9140625,186968.734375,2801245.3125,0,4929658,22895.50390625,12439.26953125,1375812.328125,1411147.203125,9586.27294921875,0,683158.5,0,0,0,692745.28125,0,0,67998.578125,51262.044921875,2797817.75,18215.380859375,465008.6875,10811.5347900391,684449.5625,363712,630111.984375,5099745.125,10201.4240722656,156.040832519531
