"zone","mass_grand_t_10m2","mass_building_dcmix_hr","mass_building_dcmix_lr","mass_building_dcmix_mr","mass_building_irh","mass_building_light","mass_building_sdr_hr","mass_building_sdr_lr","mass_building_sdr_mr","mass_building_sky","mass_building","mass_other_airport","mass_other_parking","mass_other_remaining_impervious","mass_other","mass_rail_bridge","mass_rail_other","mass_rail_railway","mass_rail_subway_elevated","mass_rail_subway_surface","mass_rail_subway","mass_rail","mass_rail_tram","mass_rail_tunnel","mass_street_bridge_motorway","mass_street_bridge_other","mass_street_cycleway","mass_street_footway","mass_street_gravel","mass_street_living_street","mass_street_motorway_elevated","mass_street_motorway_link","mass_street_motorway","mass_street_other_elevated","mass_street_other","mass_street_pedestrian","mass_street_primary_link","mass_street_primary","mass_street_residential","mass_street_secondary_link","mass_street_secondary","mass_street_tertiary_link","mass_street_tertiary","mass_street","mass_street_trunk_link","mass_street_trunk","mass_street_tunnel"
199,39773041.75,0,3791.19482421875,60754.7509765625,3053278.875,1190331.26953125,3209.57690429688,10262821.71875,1477222.3515625,0,16051435.6875,158585.84765625,1407460.5625,4684141.28125,6250191.78125,64049.412109375,8032.5546875,393584.818359375,0,0,0,465666.19140625,0,0,161969.5,1475443.2734375,7039.4052734375,296533.15625,125583.333984375,1753.79614257812,15385.197265625,148366.349609375,1466396.890625,20180.802947998,5459960.03125,13556.1552734375,18952.439453125,796606.515625,3791934.015625,2672.50170898438,333574.5078125,993.81396484375,1770867.9453125,17005731,105640.78125,963083.5625,29203.28515625
200,26468542,663320.9375,6828.9345703125,1685481.25,2250784.25,721635.0625,49035.328125,7192613.5,3886530.5,0,16456222,0,953468.8125,3639532,4593000,121426.7265625,1696.9580078125,177432.203125,0,0,0,310351.5625,0,9795.2255859375,6179.4736328125,327810.28125,7455.876953125,64071.04296875,2702.99267578125,8204.69140625,0,14350.5771484375,0,8639.677734375,465097.375,17470.40625,14803.447265625,272966.40625,3095395.75,1884.73510742188,82810.25,3102.14184570312,591591.0625,5108955.5,6110.779296875,112849.4296875,5456.701171875
201,22816086,121190.8046875,3430.60815429688,1180237.75,2884073.25,618693.125,7556.99169921875,6186224,1898843.75,0,12900248,0,622928.625,4830903.5,5453827.5,17261.568359375,0,134647.875,0,0,0,151909.484375,0,0,25097,208654.6875,18967.31640625,12763.576171875,601.481689453125,0,8528.7421875,116028.3203125,338315.6875,4962.18994140625,525643.1875,3602.96484375,6621.72900390625,239244.9375,2543765.25,0,44957.0625,0,204998.28125,4310117.5,852.231201171875,5309.77880859375,1201.04162597656
202,30434026,124749.5,10690.4677734375,940172.875,970213.5625,934922.9375,22243.9140625,9315212,2928021.5,0,15246232,267554.96875,1391736.125,3340639.75,4999932,129019.53125,6037.18359375,240173.21875,0,0,0,375230,0,0,16879.8203125,730494.8125,19197.177734375,267279.5625,53341.0859375,1953.81359863281,8732.2978515625,43340.4921875,746516.9375,13152.3701171875,1933555.125,13913.8017578125,17788.080078125,762795.75,3635980.5,1117.16784667969,523403.03125,4450.2177734375,814563.75,9812630,35539.27734375,166582.375,2071.08715820312
203,29111324,0,17717.375,110632.78125,1519095.125,1048663.125,8624.7841796875,10334017,1584950.5,0,14623697,0,1162833.625,3902213.25,5065039.5,55405.99609375,0,218703.28125,0,0,0,274109.6875,0,0,95919.2734375,632328.1875,16002.9853515625,164701.171875,42529.98828125,63099.55078125,11638.912109375,111244.25,396054.375,9430.8056640625,1218092.25,7043.00048828125,4660.89208984375,610109.6875,4338430,0,580164.25,3967.41845703125,764336.375,9148485,13824.5634765625,61137.05859375,3763.89428710938
204,59107445.75,174018.0625,130273.137329102,1118467.41796875,7035843.3125,1523875.0703125,41823.70703125,14915111.125,4784454.625,0,29723845.875,0,2875727.6640625,8410426.3125,11286146.5,112516.16015625,27858.9052734375,311476.109375,0,0,0,558487.7109375,0,106636.6015625,77641.4833984375,2081394.0625,289972.166992188,243880.416015625,36207.99609375,0,4984.9345703125,24983.173828125,183864.109375,47301.0246582031,3100923.0078125,1112.68017578125,1100.15087890625,348811.65625,7019126.8125,2153.5390625,212272.830078125,36636.3046875,2671504.75,17538925.6875,98048.763671875,1039845.234375,17178.677734375
205,34606752,81126.328125,90952.65625,1510227.375,1807726.875,1329221.625,3295.4970703125,11040165,4797839,16262.29296875,20676806,0,732468.8125,4632159,5364632,43596.2109375,1670.50073242188,159066.25,0,0,0,303932.5625,0,99599.5859375,0,449532.625,13582.0966796875,67864.5234375,12497.2744140625,3344.66333007812,0,0,0,7194.6083984375,942432.6875,18467.845703125,0,228946.234375,5495574,477.010437011719,202087.734375,3053.54858398438,396100.75,8261364,105202.1875,308230.25,6771.2294921875
206,32087056,234206.125,160347.859375,1007383.625,3072870.5,1015306.5,35302.5625,9824792,3069315.5,16405.298828125,18435932,0,1340500.75,6174721,7515225,52972.54296875,639.897155761719,116851.3046875,0,0,0,173205.328125,0,2741.3115234375,51724.65234375,413096.09375,13091.6044921875,44011.01171875,5240.91259765625,0,4873.41259765625,63111.9609375,231608.0625,4490.06982421875,852068.0625,1861.09008789062,9543.8955078125,432111,3445294.75,8583.0810546875,92196.6875,1468.77563476562,153912.65625,5962720.5,11650.2822265625,110158.3515625,12625.1240234375
207,36577756,338012.3046875,73405.1826171875,1217663.6875,2818777.34375,951895.859375,73048.126953125,9545643.75,4353935.5,12924.5693359375,19385313.5,1890.615234375,2543224.25,7283399,9828518.5,20933.3969726562,2335.62491989136,196148.4921875,0,0,0,250720.95703125,0,31303.326171875,30101.23828125,803522.40625,15363.2768554688,102110.171875,2868.06311035156,4547.41775512695,1834.70275878906,13243.921875,62683.51171875,14359.927734375,908497.546875,641.11572265625,21123.2421875,350987.046875,4094094.3125,0,31412.7724609375,7566.46826171875,551809.484375,7113209.5,25627.81640625,67597.3894042969,3215.38684082031
208,31949489.2929688,0,112112.5,405882.15625,1564658.45898438,1251269.37255859,0,10011040.2792969,1345342.125,0,14690299.3535156,140496.40625,1922068.77441406,3520811.33496094,5583386.984375,12726.8427734375,2839.54296875,109160.7109375,0,0,0,189618.890625,0,64891.703125,6297.94482421875,1126944.60620117,8608.650390625,378959.476989746,236095.046875,1903.47790527344,0,0,0,5838.2802734375,2562641.9296875,13350.837890625,11214.9453125,1190687.375,3538683.11816406,0,971322.375,0,1433416.75,11486172.4453125,0,0,193.868911743164
209,131964647.25,69562.2890625,195081.037719727,1151019.3404541,9115017.5546875,3983037.828125,17388.173828125,35432224.625,9231912.890625,0,59195293.5,158739.8828125,2795091.25390625,22130052.25,25083882.6875,298252.400146484,194270.545898438,551157.4375,0,0,0,1115261.27807617,11068.376953125,60511.6015625,55283.54296875,5128692.546875,92447.9013977051,625067.630371094,317977.30859375,33863.8941650391,17129.4907226562,87142.9921875,1427615.28125,36423.4326171875,8735081.34375,31747.1487121582,14248.166015625,1702070.62402344,14302465.0039062,3811.42224121094,3185560.90625,470.259033203125,7395192.8125,46570177,151882.855957031,3195434.28125,30550.9296875
210,105453195,31553.123046875,62557.1991775036,989426.134765625,6969580.90625,3211419.65625,9236.3369140625,30361685.25,7240108.4375,0,48875541.5,288929.0625,3114713.6875,14439456.1875,17843088.9375,323929.8203125,12268.7958984375,1294320.3828125,0,0,0,1859352.90625,0,228829.875,66817.9296875,2802472.5625,46305.6239013672,1166018.96875,190457.0625,1614.71105957031,12330.7861328125,199169.59375,1307684.625,46375.080078125,9438114.125,34592.43359375,2663.6142578125,1365926,11441905.6875,0,1225023.65039062,1912.38659667969,4966264.3125,36875232,13721.548828125,2491584.28125,54259.6305541992
211,101541985.625,149849.9921875,65162.5109863281,2282249.3604126,8268156.78125,2630855.8828125,16293.748046875,24311529.28125,6128988.296875,0,43853054.25,111425.125,4766840.49609375,16644880.21875,21523168.65625,425081.056152344,35710.5797119141,994679.51171875,0,0,0,1520432.4921875,0,64963.5788574219,334037.53125,2344909.0390625,53361.4170227051,1010488.31445312,271452.725463867,0,49902.953125,239554.797851562,1441482.0625,43638.0174179077,6484865.12109375,3881.13482666016,2670.55529785156,877997.887207031,9807371.984375,0,1337201.70776367,1536.17956542969,6950006.828125,34645454.25,135507.833007812,3225237.51928711,30262.4848632812
212,122423015.5625,193249.913818359,134124.234375,692994.6640625,6280106.09960938,4031711.95703125,37101.69140625,33050771.40625,6154861.29101562,49116.73828125,50624082.625,1260393.95214844,2130311.32495117,15120723.453125,18511432.828125,223180.142990112,126941.2265625,1092794.31518555,0,0,0,1463694.44995117,0,20777.3671875,430141.4453125,5927894.9609375,17219.2653808594,488501.159179688,171848.207763672,6566.13879394531,0,40910.22265625,125259.3359375,40516.4828796387,25568391.71875,36438.9453125,3966.79028320312,1486264.33203125,5862492.33520508,0,4027665.91015625,398.152618408203,3866326.50793457,51824356.875,26498.7734375,3675230.31640625,21949.7448730469
213,155687182,0,65229.91796875,270265.564453125,9113274.375,8099480,41394.8046875,41862324,6082789.4375,0,65534583,2590028,4412870.125,21703525.25,28706458,680267.1953125,91500.3994140625,1210570.3125,0,0,0,2191501.703125,0,209159.125,1293476.47265625,8906630.75,44258.6904296875,329723.6328125,227208.3046875,7333.091796875,0,0,0,39179.603515625,24572990.5,18081.052734375,5212.7021484375,1296743.796875,11228530.875,0,2872671.25,2514.318359375,2825410.40625,59254970,355308.413330078,5135902.125,93894.046875
214,793414.1875,0,0,0,35006.6875,6569.74560546875,0,51208.01953125,7966.52294921875,0,100750.9921875,43395.91796875,5011.3935546875,127922.96875,176330.171875,0,0,0,0,0,0,0,0,0,0,139128.265625,0,53329.91015625,14592.67578125,0,0,0,0,94.5399932861328,116401.7578125,64967.2734375,0,67517.0859375,38909.26171875,0,0,0,21392.083984375,516332.6875,0,0,0
215,138370384,6261.95751953125,60595.8359375,645381.75,7753292.5,4621950,20050.93359375,37620060,10619088,176520.5625,61523192,2766565.75,3201789,13608625,19576990,269177.09375,39954.95703125,1642350.625,0,0,0,2238691.5,0,287212.6875,167130.109375,7982462.5,72243.203125,832536.8125,995786.6875,61672.93359375,11760.1806640625,68153.5390625,1734116.625,42352.99609375,16231485,18565.85546875,12606.619140625,1964021,9842734,2249.87353515625,1870112.375,1681.95983886719,9644319,55031196,215534.796875,3244880.75,14771.8701171875
216,43680963.5,57383.4750366211,6036.60205078125,1187507.36132812,2947321.75,1044354.9921875,73291.390625,10064920.4375,4712346.625,0,20093174,158156.59375,938581.953125,6580934.6875,7677674.3125,198228.087890625,1383.16223144531,418444.9375,0,0,0,737200.16796875,0,119143.5703125,0,1403772.40625,56643.2573242188,316522.732421875,91107.46875,1209.37756347656,0,0,32278.087890625,30974.0415039062,4175506.375,10480.3857421875,0,598197.8828125,4210289.59375,0,374767.125,0,2150619.0625,15172926,169325.5546875,1546626,4600.83984375
217,65828102,1013.23126220703,13556.7213134766,411415.94140625,4051381.96875,1901105.03125,0,18516639.5,4647160.6875,0,29542258.25,565700.8828125,1579317.7890625,10612632.625,12757653.625,71378.6203613281,30868.8611450195,559742.453125,0,0,0,791870.9296875,0,129880.693359375,26973.58984375,2719528.734375,40241.6552734375,455975.68359375,157206.891601562,0,9755.4905090332,57564.6474609375,580922.579101562,20346.1098632812,4960871.21875,11028.7791137695,838.127563476562,778270.193359375,6573879.46875,0,838621.70703125,1528.34173583984,3813115.15625,22736330.5,83128.4370117188,1584463.5625,22039.5967102051
218,125927235.863037,44316.572265625,238291.312164307,577101.021484375,5350115.20458984,3055870.37438965,9394.25708007812,28443777.2070312,7013138.0994873,0,44732030.5742188,363123.8046875,2767546.984375,16917937.4197617,20048607.8572617,271643.12109375,70172.2080078125,1255803.15380859,0,0,0,1627532.24755859,0,29913.6650390625,172878.38671875,7789645.99530029,127902.181381226,519851.108825684,572726.681152344,68831.2109375,0,0,0,48615.0244140625,15240843.6015625,21583.3525390625,51545.7109375,2071705.359375,9298060.109375,7385.11663818359,5193306.21875,0,12427322.5371094,59519152.4452515,340830.09777832,5541685.92773438,24342.3918457031
219,47386781,21088.8671875,9687.88330078125,542489.573730469,2709254.125,1468187.03125,0,13287541.25,2282571.0625,0,20320822,429625.890625,1856404.125,5924246.8125,8210274.25,71219.7768554688,27524.193359375,479037.6875,0,0,0,594832.683105469,0,17051.88671875,76091.8671875,1761930.34375,15460.2827148438,550847.42578125,195550.6171875,1649.15100097656,0,0,10426.8115234375,17228.6081542969,4196008.625,7204.60437011719,2569.91088867188,488117.390625,3634241,0,663751.430664062,3320.0283203125,4694477.5,18260917,42002.8341064453,1895351.28125,4690.68188476562
220,18150346,0,4257.041015625,11394.8076171875,404646.90625,684387.9375,0,6788308.5,902639.125,0,8795636,10326.5908203125,365330.1875,1470744.5,1846402,28883.615234375,738.342895507812,135973.75,8187.2041015625,165630.578125,0,339413.5625,0,0,0,952495.125,5925.97021484375,287836.90625,35857.92578125,0,0,0,87324.3828125,2044.49987792969,1908954.375,4857.37841796875,0,239932.3125,2310173.75,929.160400390625,198667.765625,7030.373046875,963613.25,7168916,0,161255.046875,2014.34533691406
221,18446418,0,0,65458.36328125,788254.5,506708.625,0,4969107.5,1209495.875,0,7539022.5,157398.171875,562539.375,2501319,3221254,53127.796875,984.457092285156,135990.390625,0,0,0,212273.90625,0,22171.25,284530.65625,467723.4375,6192.44873046875,167133.75,20671.814453125,0,32330.07421875,180465.40625,779294.1875,9051.185546875,1803535.25,0,2297.47607421875,442312.15625,2203355.5,0,258670.4375,0,546353.9375,7473877.5,18038.896484375,248221.40625,3711.880859375
222,33030816,3995.04248046875,14324.26171875,769836.5625,1688652.25,1035889.125,4229.1865234375,10067945,2391845.5,0,15976689,148073.75,870437.1875,3980815.75,4999320.5,60381.2109375,24387.48828125,226918.296875,0,0,0,336215,0,24528.189453125,0,1330851.375,917.861511230469,353333.1875,32204.984375,0,0,66470.90625,0,8186.9912109375,2735964.75,6787.35009765625,9497.041015625,582332.0625,4254604,0,170751.109375,0,1674155.375,11718575,26242.798828125,445965.125,20299.51171875
223,24097703.5,269228.640625,2748.06591796875,1042730.9375,1700168.15625,603691.4453125,74288.115234375,5879278.375,5055511.25,0,14627644,161245.25,1151942.15625,2958636.8125,4271825.0625,7748.02880859375,1640.35180664062,91105.8056640625,0,0,0,100494.204101562,0,0,16761.34765625,533189.8359375,58639.513671875,88315.015625,5746.23132324219,6560.83935546875,0,17169.4951171875,71747.70703125,7726.46997070312,656707.75,12781.251953125,4482.16064453125,525859.890625,2640019.875,0,40457.328125,0,351908.921875,5097737.375,3190.40380859375,53712.2255859375,2761.44946289062
224,28095860.75,0,4538.6533203125,46158.3125,1580827.16796875,819138.09375,0,6690455.3125,657110.145019531,0,9798199.5625,138061.271484375,464557.767578125,2496050.453125,3098673.828125,74999.9272460938,0,473925.953125,0,0,0,571118.40234375,0,22192.375,231417.46875,1720424.046875,32180.4440994263,198253.603515625,229786.072265625,0,0,0,0,16699.9337158203,3105453.8125,3930.1455078125,0,636378.453125,2838080.6875,890.315979003906,1149795.96875,0,2242453.125,14627863,47776.4641113281,2174355.28125,0
225,29431066,0,38647.7578125,97379.7890625,2580966.5,922525.0625,813.321838378906,8501829,1440513.5,0,13582679,68177.3203125,536509.5,3161478,3766162.5,20814.255859375,28971.19140625,253578.203125,0,0,0,303363.71875,0,0,38868.125,1262330.5,17069.248046875,51452.921875,53061.98828125,1394.82397460938,0,0,0,6837.61767578125,3095437.5,9294.8544921875,0,183295.09375,2815038.25,0,1793655.25,0,1509764.5,11778783,3070.2177734375,938199.625,0
226,50897632,10353.333984375,33545.75390625,373907.0625,3171612,1404369.75,0,13203950,3221300.5,0,21419040,380535.09375,1766953.875,5770558.5,7918038,85856.5234375,7691.68017578125,336746.09375,0,0,0,459570.78125,0,29275.853515625,76954.328125,2297155.25,52766.03125,381840.9375,131644.015625,875.573364257812,3957.95581054688,107312.4140625,649107.875,27812.423828125,3974871,7148.9716796875,68386.359375,353670.6875,5853124,0,2753278.25,0,3137485.25,21100998,208492.21875,1014008.5625,1097.01428222656
227,49762540,9516.3466796875,2919.59741210938,72355.5185546875,2822592.5,1392835.75,10103.0322265625,11519547.5,1559356.53125,0,17389228.5,908394.375,2194175.1875,4226909.75,7329476.25,19651.6866455078,14375.5334472656,338659.4296875,0,0,0,372686.640625,0,0,178465.4765625,2002711.1875,97861.63671875,639509.171875,257344.0625,0,17332.5014648438,96967.0859375,1132795.375,29722.6806640625,3410783.375,0,12342.8615722656,1206690.4375,5035808,1805.49230957031,1148535.25,2967.33447265625,6495590.25,24671113,330751.7109375,2568577.25,4544.09814453125
228,42626636,165464.9375,98832.9375,499264.1875,2781752.75,1148968.625,9697.6337890625,9830879,4360338.5,0,18895190,235546.109375,910844.0625,5993345.5,7139738,40910.02734375,4036.88940429688,318213.40625,0,0,0,372296.75,0,9136.2978515625,0,2846492.75,13772.9755859375,243645.765625,51651.78125,0,0,0,0,15453.2314453125,7366088.5,12856.755859375,0,289819.3125,1277568.125,848.363891601562,1272030.375,0,1316195.625,16219525,22186.107421875,1490714.125,189.140396118164
229,16967160.5,30490.0419921875,846810.9375,413935.078125,1447465.1875,529341.65625,0,4361665.25,684186.59375,0,8313892.5,220762.25,545774.6875,4330016.25,5096551.875,13726.9375,5160.40112304688,166273.603027344,0,0,0,232063.067871094,0,46902.19140625,3909.5595703125,493444.578125,0,811.504989624023,3102.95831298828,0,0,0,0,2069.73004150391,369197.546875,1678.29272460938,0,115260.625,1696741.40625,0,0,0,616006.703125,3324648,0,21942.166015625,487.036529541016
230,40056849.984375,3043.17993164062,28492.234375,1351471.125,3020929.72851562,1027091.45263672,9092.3828125,9311549.78125,4797492.71484375,0,19549207.8828125,354919.65625,995814.174072266,5553611.93066406,6904342.16699219,171370.075195312,2838.31176757812,742962.723747492,0,0,0,933369.767700195,0,16198.6591796875,137782.34375,2026982.78125,10052.4542236328,55609.296875,10870.1535644531,0,19076.251953125,58101.5401611328,864533.70703125,14987.4906921387,4216934.65625,11019.5068359375,0,530015.723510742,1660629.625,0,719420.139160156,2044.05883789062,1670658.79443359,12669961.859375,594.688842773438,660380.0625,274.253570556641
231,24531652.3125,439488.25,26384.8844604492,324168.153320312,2012508.78515625,681392.66796875,37005.953125,5586386.984375,1535205.31542969,0,10642540.34375,81775.078125,782348.482421875,4736731.46875,5600850.875,41390.203125,50653.9901123047,364777.016235352,0,0,0,516787.0234375,0,59966.70703125,0,1714218.62109375,18978.9853515625,213947.100830078,59633.0498657227,0,0,0,0,6529.93027496338,2638282.8046875,7135.7255859375,0,289554.9296875,1200723.54638672,0,239487.0859375,0,790730.946289062,7771415.8359375,0,590251.273681641,1943.41760253906
232,41468404.875,0,36435.421875,219181.5,1968859.640625,1031543.06640625,0,7863919.125,2850619.6796875,0,13970525.3125,124334.90625,841179.966796875,3644376.5,4609896.125,352932.23046875,53013.5361328125,790208.1640625,0,0,0,1387130.40625,0,190975.23046875,23476.3125,2844034.1484375,1729.36584472656,218981.530273438,110180.61328125,0,29706.052734375,142019.828125,2468760.9296875,24955.353515625,8695340.28125,3534.08471679688,0,1179066.87890625,612340.08984375,1044.14013671875,1369728.04101562,0,2392914.20605469,21500724.25,56704.6015625,1325596.6328125,595.792236328125
233,51405087,16264.0849609375,80263.4912109375,514547.9765625,1373756.828125,1327974.125,1041.84875488281,11334084.75,3868636.625,0,18516579,29946.208984375,1277627.25,5256366.125,6563941.25,156599.721191406,27481.1345977783,557490.19921875,0,0,0,900053.421875,0,158480.8125,21182.705078125,3950896.5,9162.24877929688,584113.65625,194009.875,0,8422.634765625,74454.75,1334435.375,35313.8857421875,10620550.5,7885.45874023438,4862.18090820312,995210.9375,2824456.4375,1334.69702148438,743683.765625,0,1953346.9375,25424699.5,61999.0390625,1998459.28125,903.145385742188
234,30603320,0,32387.943359375,87330.9453125,2527216.75,982932.75,0,9286927,2314616.5,0,15231405,24748.53125,756159,5366428.5,6147332.5,118054.5390625,96889.5625,247326.15625,0,0,0,607229.1875,11508.306640625,133449.921875,155946.390625,1192004.875,2129.08056640625,250448.328125,57342.57421875,0,0,0,0,13023.0263671875,1766182,5579.29638671875,1894.89709472656,337598.375,2361448,0,428383.375,0,944334.25,8617317,57158.80078125,1038212.625,5645.8408203125
235,19469784,0,3467.69287109375,142706.59375,1743526.5,566743.5625,0,5342903.5,859118.25,0,8658458,0,403639.03125,3668561.5,4072199.75,34194.5859375,1423.77124023438,145173,0,0,0,267964.53125,0,87172.796875,73115.875,548148.8125,7847.40380859375,159777.515625,63344.52734375,0,6889.47509765625,96639.234375,739820.5625,4944.501953125,940705.5,4303.68798828125,0,327951.65625,2203161.25,0,444590.4375,0,480102.0625,6471153,24266.736328125,345086.96875,458.665466308594
236,22237470,0,14441.8193359375,403500.90625,1769703.25,664007.625,27133.203125,6590987,2110427.75,0,11580198,0,703051.0625,4209828.5,4912881,74068.4140625,8692.142578125,140281.734375,0,0,0,236541.90625,0,13499.5859375,15988.9130859375,524398.1875,34345.76171875,77486.5,11406.111328125,0,635.026977539062,26298.982421875,12004.818359375,5902.07861328125,489889.9375,19910.349609375,0,77089.8046875,3019814,0,318083.71875,0,368620.59375,5507848,39781.72265625,465700.71875,491.765014648438
237,31679520,915.54345703125,47758.1796875,237204.546875,1303528.25,952122.1875,0,7875579,1612961.125,0,12030033,81885.828125,825428.875,2792058,3699372.75,52817.31640625,27230.109375,123344.0390625,0,0,0,441588.15625,486.690979003906,237708.84375,15022.1865234375,2361659.25,47825.33203125,618532,222920.328125,0,0,0,0,10245.4091796875,5977984,5803.15625,0,446477.53125,1222302.125,0,1031444.5625,0,1987603.375,15508463,45542.8515625,1495867.875,19230.857421875
238,24350544,37990.62109375,70622.1953125,528037.625,1585610.625,815217.5,0,7987636,1850449.75,0,12875565,0,801809.875,4412455,5214271.5,83910.4921875,9859.9453125,235300.203125,0,0,0,334050.53125,0,4979.978515625,65306.2109375,713351.1875,13738.71484375,166626.59375,34241.8828125,605.351013183594,8555.26953125,0,171571.96875,10844.5498046875,780182.5,6168.751953125,0,374376.84375,2459619.75,0,112105.234375,981.273803710938,777824.125,5926629,4673.22412109375,225752.03125,108.755729675293
239,26645156,0,11254.2060546875,172819.703125,1359285.25,673688.125,0,6219991.5,2610848.75,0,11047883,0,484721.125,3546666,4031386.75,218432.34375,26442.515625,564099.75,0,0,0,1411029.875,0,602057.1875,8392.5205078125,1143488.5,4634.10791015625,472722.1875,120207.9765625,0,0,0,5993.4345703125,16125.7353515625,2721883.25,4657.361328125,0,944171.875,2588157.5,0,221225.3125,0,957490.375,10154878,27978.498046875,917459.75,288.439086914062
240,23988176,0,534.402404785156,36778.4140625,1325954.875,814423.375,0,7615493.5,857538.3125,0,10650720,20223.900390625,447570.75,3323594.5,3791387.25,47307.7421875,575.292114257812,205135.015625,0,0,0,597422.5625,231.347412109375,344172.09375,83138.5546875,1277327,7490.1630859375,376009.78125,127176.0234375,0,0,3107.6787109375,298053.3125,10011.6796875,1626408.625,1152.41870117188,0,300142.1875,2620268,1358.00366210938,787770.125,459.286285400391,821243.0625,8948631,0,604867.375,2638.5087890625
241,28383946.5,48457.0625,1567.19555664062,190569.96875,2253815.171875,797280.36328125,23573.765625,7449170.8125,1553261.65039062,0,12317674.3125,70950.46875,1156459.26367188,5381661.34375,6609069.65625,42624.99609375,3915.67797851562,251218.372558594,0,0,0,339402.76171875,0,41643.4365234375,37185.8359375,1413783.1328125,16353.6274414062,143984.603515625,60031.5014648438,4805.71875,0,0,0,16498.9690856934,1928275.5625,573.560119628906,0,327052.8125,1888554.78125,0,344651.601318359,2355.99755859375,1623846.296875,9117793.5,259980.625,1045876.78125,3981.40551757812
242,44983284,0,130746.5,274077.75,1966004,1494972.25,0,11691145,1448292.375,0,17005242,914898.1875,1282352.625,4606908,6804160,73259.6875,9650.7568359375,288248.25,0,0,0,459132.5,21315.349609375,66657.375,69907.6640625,1766665.75,12575.794921875,273069.75,156557.84375,1046.44921875,5909.05322265625,29514.365234375,292293.40625,16061.9423828125,10450420,11540.08203125,0,659542.75,3670837.25,1567.76403808594,979380.3125,2285.45874023438,1158254.875,20714792,136625.453125,1019573.375,1097.01428222656
243,24797924,41028.26171875,37091.1015625,980266.0625,2135307.25,620995.5625,2853.1474609375,6056373,3264285,0,13138194,0,1265683.875,3896496.5,5162182,78314.28125,2093.20166015625,168745,0,0,0,278564.90625,0,29411.017578125,147155.828125,535699.625,34919.66015625,91943.1484375,6657.9462890625,2663.80908203125,12009.751953125,63389.78125,170139,7294.08056640625,1060891.125,124907.640625,42777.47265625,180843.96875,3033004.25,1270.99206542969,198162.84375,2351.294921875,309596.78125,6218990,31549.712890625,159052.59375,2704.70776367188
244,31450208,6219.171875,3782.41528320312,70423.0703125,1627384.75,1053561.875,1022.35119628906,8615618,1580999.25,0,12959028,74314.3515625,458954.09375,2675748.25,3209014.5,52149.359375,2566.35620117188,360305.125,0,0,0,474201.34375,0,59181.08203125,63818.23046875,1565842.25,12709.00390625,128175.9453125,61282.625,4544.7685546875,3023.01025390625,40448.19140625,989470.0625,17228.02734375,8285061.5,6129.01318359375,0,520526.78125,1435580.5,0,404490.5,0,478676.875,14807992,22357.806640625,767788.625,822.7607421875
245,30855104,0,11595.5122070312,59223.833984375,2155076.484375,1333608.5703125,1555.201171875,9154687.875,1561186.21875,0,14276939.375,228396.40625,731136.796875,3185649.6875,4145182.96875,27800.4765625,8741.365234375,112771.59375,0,0,0,155894.605712891,0,6580.83715820312,0,2049868.6484375,32425.5699462891,78316.16796875,60890.8881835938,0,0,0,0,7885.6826171875,4649821.84375,9530.634765625,1513.14123535156,882247.4375,2473979.03125,1995.05346679688,573798.6640625,0,867865.25390625,12277088.9375,2374.07275390625,577730.375,6832.69897460938
246,38671116.375,5386.380859375,12115.247833252,15440.6841430664,1622287.26171875,1157292.640625,0,8372154.8125,1631023.64257812,0,12815711.625,33649.66015625,975094.609375,3561894.390625,4570641.796875,140540.475830078,69460.70703125,207474,0,0,0,496424.51171875,0,78948.923828125,47165.875,2178500.578125,13442.6137695312,162280.905273438,130593.170898438,0,0,0,0,13709.4638557434,12274123.78125,13402.4990234375,0,543894.0546875,2663324.6875,0,486120.4921875,0,1007977.19726562,20788366.03125,133850.24609375,1119434.21875,553.235687255859
247,37953628,0,17421.0234375,461803.09375,1414215.125,1055026.375,0,9516893,2258502.5,0,14723848,0,856967.875,4383962,5240936,57337.57421875,28184.98828125,246427.75,0,0,0,427313.5,0,95363.0234375,269484.71875,1931042.75,19151.6015625,148039.40625,141404.484375,425.202819824219,16816.03515625,3092.06982421875,88305.5625,26745.53515625,8259557.5,18789.724609375,805.15771484375,593717.6875,3041223.5,0,425440.5625,1128.62158203125,683010.8125,17561548,275638.875,1615554.375,2151.47216796875
248,25261762.1171875,0,681.468444824219,10544.8306274414,1701009.71676636,1226764.63208008,0,7315406.48980713,1892276.96875,0,12146678.3393555,56562.8798828125,290447.703125,2379607.86914062,2726616.20898438,22381.1884765625,2779.24565124512,8944.2333984375,0,0,0,39228.2979888916,0,5123.59094238281,0,1803129.92514038,9549.4931640625,91118.7470703125,46347.4418945312,0,0,0,0,2250.98004150391,5766401.10412598,13337.5915527344,0,503989.46875,967167.296875,0,270090.5703125,42596.046875,546392.671875,10349203.1894531,2715.90161132812,280529.202148438,3607.85302734375
249,26559913,0,5146.69921875,78529.994140625,1217683.15625,840617.65625,0,7997924.25,1580711.625,0,11720619,11270.3994140625,532649.796875,3235296.25,3779216.25,33862.421875,6278.98883056641,153405.96484375,0,0,0,193676.5703125,129.209991455078,0,188758.2890625,607218.53125,2326.98913574219,162123.625,9705.46691894531,0,11648.6577148438,185371.21875,1016302.515625,10459.7208251953,2845708,5617.71044921875,0,6506.2607421875,2580090.0625,893.423522949219,616530.625,1482.88336181641,1270741.8125,10866411.5,46596.4541015625,1295271.1875,3059.3459777832
